account_id,matches,active_days,wins,kills,kills_bots,assists,deaths,pmins,golds,unq_maps,unq_chrs,avg_matches_pd,max_matches_pd,avg_wins_pd,max_wins_pd,lw_match_rate,days_since_last_sign_in,days_since_sign_up,purchase_amt,purchase_freq,has_premium,chat_rate_pm,time_to_first_play,high_spd_internet,resolution,tutorial_progress,dv_churn,dv_purchase_amt
949047,8,3,5,45,408,29,15,94.18,83198,1,4,2.67,5,1.67,2,0.38,1,36,0.0,0,0,68.11,112.93,1,b,0.64,0,0.0
733444,13,2,12,150,331,142,30,142.1,135561,6,6,6.5,7,6.0,6,0.0,9,43,0.0,0,0,41.42,210.14,1,a,0.36,1,0.0
262780,59,12,29,132,1898,389,176,747.33,395744,7,13,4.92,17,2.42,7,0.54,1,50,3.0,1,0,43.24,270.81,0,c,0.47,1,0.0
427265,1,1,1,0,2,0,0,8.85,5790,1,1,1.0,1,1.0,0,0.0,27,37,0.0,0,0,64.6,130.56,1,c,0.93,1,0.0
597276,5,4,1,25,155,59,28,71.82,55122,1,2,1.25,2,0.25,1,0.0,13,51,0.0,0,0,36.4,188.01,0,c,0.29,1,0.0
358967,1,1,1,3,54,32,4,14.22,11944,1,1,1.0,1,1.0,1,0.0,27,35,0.0,0,0,20.9,287.84,1,c,0.53,1,0.0
220464,19,5,9,110,1049,222,115,230.48,189316,2,2,3.8,6,1.8,2,0.0,24,53,3.1,1,0,50.61,176.27,0,c,0.3,1,0.0
630517,4,1,4,40,94,23,5,35.0,35996,4,3,4.0,4,4.0,4,0.0,26,43,0.0,0,0,50.43,236.77,0,c,0.07,1,0.0
619503,61,9,25,270,2857,408,111,650.85,433219,7,20,6.78,10,2.78,5,0.21,2,47,0.0,0,0,8.62,145.8,0,c,0.44,0,0.0
151743,5,1,2,25,491,27,20,100.45,81377,1,2,5.0,5,2.0,2,0.0,28,38,0.0,0,0,17.65,66.99,1,a,0.8,0,0.0
360208,13,4,6,64,475,87,45,163.95,122513,3,1,3.25,5,1.5,2,0.0,24,47,0.0,0,0,67.41,267.29,0,c,0.38,1,0.0
687015,6,1,6,48,238,55,17,63.73,58012,6,3,6.0,6,6.0,6,0.0,14,36,0.0,0,0,1.28,216.9,1,b,0.36,1,0.0
125558,1,1,0,2,19,1,0,5.37,4109,1,1,1.0,1,0.0,0,0.0,13,30,3.2,1,0,88.96,102.03,0,a,0.76,1,0.0
544683,20,2,3,1,814,0,14,182.2,0,1,1,10.0,16,1.5,3,1.0,1,55,3.3,1,0,74.61,159.93,0,b,0.57,0,0.0
698034,94,8,34,335,5341,475,433,1749.32,766552,2,33,11.75,26,4.25,7,0.0,21,48,13.5,1,1,3.97,262.38,0,b,0.5,1,0.0
939507,4,2,1,14,93,12,15,53.58,37834,2,3,2.0,2,0.5,1,0.0,9,28,0.0,0,0,54.83,114.23,1,b,0.88,0,0.0
356304,87,8,0,0,0,0,0,1271.7,738387,2,14,10.88,18,0.0,0,0.0,15,43,0.0,0,0,45.62,193.38,0,c,0.74,1,0.0
998689,7,3,7,27,300,54,38,95.63,67893,6,4,2.33,3,2.33,3,0.0,24,44,3.0,1,0,32.88,120.82,1,b,0.53,1,0.0
475262,39,5,28,224,2735,280,260,790.22,441156,13,12,7.8,22,5.6,18,0.0,8,42,0.0,0,0,3.72,153.13,0,d,0.23,1,0.0
950665,4,3,0,2,135,15,6,63.5,23767,1,1,1.33,2,0.0,0,0.0,8,49,0.0,0,0,18.64,209.29,1,c,0.6,1,0.0
783739,3,2,2,21,144,35,9,71.45,40111,3,3,1.5,2,1.0,2,0.0,17,28,0.0,0,0,32.33,233.05,0,c,0.29,1,0.0
545539,17,2,12,64,767,108,52,257.35,159186,10,8,8.5,10,6.0,9,1.0,3,38,0.0,0,0,0.0,237.84,0,c,0.65,1,0.0
876599,98,11,27,275,4455,607,375,1189.98,820598,6,24,8.91,19,2.45,5,0.0,17,28,0.0,0,0,27.35,116.03,0,c,0.44,0,0.0
662582,34,5,26,340,1924,210,141,500.97,1359910,2,21,6.8,17,5.2,13,0.0,14,39,0.0,0,0,20.53,198.11,0,c,1.0,1,0.0
808303,243,27,82,1100,8548,1084,866,3487.27,3742974,12,53,9.0,19,3.04,9,0.28,1,32,2.8,2,0,16.51,124.95,0,c,0.65,0,0.0
468078,2,1,1,14,71,32,21,33.95,26773,2,2,2.0,2,1.0,1,0.0,23,36,2.7,1,0,65.6,136.42,1,c,0.98,0,0.0
955955,38,9,14,227,1232,166,190,449.55,392024,3,13,4.22,8,1.56,3,0.0,10,40,0.0,0,0,15.58,195.65,0,a,1.0,1,0.0
894152,1,1,1,8,101,11,6,16.97,15788,1,1,1.0,1,1.0,0,0.0,19,47,0.0,0,0,20.71,83.26,0,b,0.14,0,0.0
417075,435,25,155,1187,33551,3657,1721,6777.35,5002995,8,31,17.4,31,6.2,13,0.37,1,36,0.0,0,0,57.55,93.26,1,b,0.9,0,0.0
623152,2,1,1,22,33,21,6,27.25,22331,2,1,2.0,2,1.0,1,0.0,28,33,3.2,1,0,34.06,104.84,1,b,0.39,1,0.0
536726,67,12,23,184,3277,239,365,1057.88,8829173,6,16,5.58,20,1.92,7,0.13,6,36,0.0,0,0,45.05,100.48,0,c,0.52,0,0.0
320472,68,15,30,253,4005,490,329,1036.87,939499,9,3,4.53,7,2.0,4,0.1,3,40,0.0,0,0,54.66,102.68,1,a,0.79,0,0.0
235531,57,11,27,289,1997,342,291,763.82,610722,11,16,5.18,11,2.45,6,0.04,4,33,2.9,1,0,37.48,198.42,0,c,0.56,1,0.0
256654,59,7,34,355,3814,396,154,999.03,500564,2,18,8.43,14,4.86,7,0.0,12,43,0.0,0,0,48.75,78.01,1,c,0.97,0,0.0
540193,3,1,0,13,54,15,23,50.2,41512,1,2,3.0,3,0.0,0,0.0,12,50,14.4,1,0,87.81,164.35,0,c,0.49,1,0.0
676644,92,20,37,439,2941,1312,671,1304.08,1032007,4,34,4.6,8,1.85,4,0.09,1,30,0.0,0,0,15.05,143.04,1,b,0.83,0,0.0
629676,84,19,35,300,2941,715,700,991.77,10498337,5,24,4.42,13,1.84,6,0.29,1,43,0.0,0,0,40.45,94.92,0,c,0.64,0,0.0
641282,2,1,2,2,29,6,1,24.27,15156,2,2,2.0,2,2.0,2,0.0,10,40,0.0,0,0,0.0,248.48,1,b,0.89,1,0.0
359804,7,2,5,32,82,138,17,90.52,72589,1,5,3.5,6,2.5,5,1.0,2,40,0.0,0,0,0.0,143.29,1,c,0.24,1,0.0
404651,8,5,3,63,967,91,12,112.13,96889,1,1,1.6,3,0.6,2,0.0,19,31,0.0,0,0,5.73,209.2,0,b,0.69,1,0.0
523572,1,1,1,10,59,12,5,15.5,14054,1,1,1.0,1,1.0,1,0.0,23,28,0.0,0,0,47.91,148.34,0,a,0.42,1,0.0
602927,4,1,3,32,142,59,8,46.68,40602,4,3,4.0,4,3.0,3,1.0,5,28,0.0,0,0,0.0,156.33,1,c,0.17,1,0.0
754736,16,7,6,57,1213,158,51,251.7,175439,4,8,2.29,6,0.86,3,0.19,3,44,0.0,0,0,44.51,156.13,1,b,0.96,1,0.0
603340,2,1,2,14,228,8,11,44.93,22488,1,1,2.0,2,2.0,1,0.0,28,32,0.0,0,0,52.23,151.46,1,c,0.59,1,0.0
807059,5,1,4,11,36,15,10,26.2,14866,2,3,5.0,5,4.0,3,0.0,27,31,0.0,0,0,16.15,258.3,1,a,0.57,1,0.0
709504,1,1,0,4,124,12,9,17.55,14661,1,1,1.0,1,0.0,0,0.0,28,28,0.0,0,0,69.3,212.58,0,a,0.53,1,0.0
473299,25,3,10,53,1048,250,40,345.97,235434,2,6,8.33,12,3.33,7,0.0,26,45,0.0,0,0,48.49,264.45,0,a,0.19,1,0.0
427286,73,15,32,374,4060,802,317,923.87,738541,4,5,4.87,10,2.13,6,0.0,10,39,0.0,0,0,34.35,106.48,0,b,0.64,0,4.4
928002,2,1,2,29,94,17,4,35.2,23445,2,1,2.0,2,2.0,2,0.0,19,36,0.0,0,0,29.2,156.78,0,c,0.5,1,0.0
898098,313,23,115,831,16179,2302,978,3579.4,2048319,5,31,13.61,58,5.0,22,0.4,3,47,0.0,0,0,60.3,66.66,0,b,0.66,0,0.0
472393,5,2,5,39,207,35,10,61.42,51548,4,2,2.5,3,2.5,3,1.0,1,29,0.0,0,0,17.83,172.85,1,d,1.0,1,0.0
270269,1,1,0,6,28,7,2,19.63,11745,1,1,1.0,1,0.0,0,0.0,23,54,0.0,0,0,36.78,118.76,1,a,0.51,0,0.0
829455,2,2,1,3,74,16,2,17.43,13882,2,1,1.0,1,0.5,1,0.0,8,32,3.3,1,0,58.51,118.44,1,c,0.55,1,0.0
260735,73,17,35,347,5382,487,262,1227.37,747791,5,35,4.29,8,2.06,4,0.23,5,42,0.0,0,1,52.2,129.51,1,b,0.72,0,0.0
847467,179,18,73,673,7860,1059,821,2546.65,1795063,10,36,9.94,26,4.06,13,0.3,1,53,0.0,0,1,44.07,86.77,1,c,0.84,0,22.6
710563,10,3,2,29,298,11,19,106.37,49428,2,6,3.33,8,0.67,2,0.0,18,51,0.0,0,0,64.64,78.62,1,b,0.41,0,0.0
429275,129,14,95,991,5869,1905,406,1909.08,1674314,6,40,9.21,24,6.79,19,0.13,1,41,0.0,0,0,27.37,89.58,0,a,0.51,0,0.0
750481,5,1,4,17,95,50,14,53.88,43740,5,5,5.0,5,4.0,4,0.0,26,35,0.0,0,0,67.19,224.94,1,c,0.95,1,0.0
674957,35,8,14,162,604,373,101,375.08,278757,4,11,4.38,8,1.75,5,0.0,15,38,0.0,0,0,103.13,75.95,0,a,1.0,0,0.0
219612,156,18,58,553,5680,749,735,1946.48,5535228,11,24,8.67,19,3.22,13,0.06,3,46,17.0,1,1,22.11,90.97,1,b,0.66,0,0.0
215541,3,1,2,12,193,1,8,33.87,943801,2,3,3.0,3,2.0,2,0.0,28,28,3.1,1,0,0.0,109.36,0,c,0.13,1,0.0
145065,7,1,0,11,158,28,21,73.32,55273,3,4,7.0,7,0.0,0,0.0,24,51,0.0,0,0,35.9,201.03,0,c,0.38,1,0.0
670748,18,7,5,34,586,48,65,173.6,119631,4,6,2.57,5,0.71,1,0.06,6,41,3.0,1,0,7.4,124.27,0,a,0.67,0,0.0
341213,3,1,2,0,22,0,0,31.97,15391,3,2,3.0,3,2.0,1,1.0,2,44,0.0,0,0,44.31,113.72,0,c,0.92,0,0.0
245774,43,8,24,274,2148,250,180,409.08,10107341,5,10,5.38,10,3.0,5,0.4,3,40,16.0,3,1,76.54,85.63,1,c,0.67,0,0.0
221792,3,2,2,23,297,31,10,68.8,33087,2,3,1.5,2,1.0,2,0.0,15,47,0.0,0,0,74.13,110.45,0,c,0.58,1,0.0
327320,3,1,3,15,70,18,10,30.25,27176,2,2,3.0,3,3.0,2,0.0,25,42,0.0,0,0,24.94,278.48,0,b,1.0,1,0.0
722304,228,25,83,1111,10186,2370,1147,2671.6,2162383,6,39,9.12,26,3.32,9,0.23,1,42,0.0,0,0,66.32,84.48,1,b,0.52,0,0.0
841305,3,1,3,13,66,1,8,21.92,20809,3,2,3.0,3,3.0,3,0.0,23,39,0.0,0,0,0.0,256.7,0,b,0.42,1,0.0
785260,67,7,27,61,809,389,333,807.02,3088240,10,13,9.57,15,3.86,6,0.0,16,28,0.0,0,0,42.82,86.02,0,b,0.45,0,0.0
165936,84,15,38,420,2768,734,301,1274.05,873681,7,18,5.6,12,2.53,7,0.15,3,36,0.0,0,0,0.74,85.27,1,c,0.77,0,4.8
355122,18,6,7,52,268,131,77,215.03,154513,8,7,3.0,8,1.17,5,0.28,5,29,0.0,0,0,2.26,76.86,0,c,0.52,1,0.0
462783,2,1,2,1,17,0,0,9.75,4060,2,2,2.0,2,2.0,2,0.0,25,30,3.0,1,0,7.24,353.32,0,c,0.29,1,0.0
573222,122,13,76,914,8405,817,286,1596.75,1428029,7,19,9.38,19,5.85,10,0.0,16,31,3.2,1,0,7.42,115.39,1,a,0.85,0,10.0
994665,1,1,1,12,96,1,1,17.5,15126,1,1,1.0,1,1.0,1,0.0,27,28,0.0,0,0,47.51,246.63,0,c,0.45,1,0.0
990678,108,16,36,541,3586,669,481,1329.18,3298954,7,31,6.75,19,2.25,10,0.05,5,29,0.0,0,0,25.67,103.25,1,c,0.84,0,0.0
124876,27,3,9,82,560,173,142,312.08,228866,5,5,9.0,16,3.0,7,0.0,20,52,0.0,0,0,48.39,84.9,0,c,0.95,0,0.0
586358,1,1,1,0,0,4,1,9.88,6372,1,1,1.0,1,1.0,1,0.0,28,29,2.9,1,0,21.27,112.45,0,a,0.66,1,0.0
661037,122,14,24,202,1837,790,845,1499.43,23295698,9,22,8.71,23,1.71,6,0.54,1,50,0.0,0,0,11.35,55.93,0,a,0.7,0,0.0
755612,5,1,1,16,128,31,34,58.3,43533,1,2,5.0,5,1.0,1,0.0,11,43,0.0,0,0,40.47,91.42,0,b,0.0,0,0.0
322780,4,1,4,2,70,47,13,44.2,34917,4,2,4.0,4,4.0,4,0.0,28,28,2.9,1,0,40.85,193.54,1,b,0.19,1,0.0
421611,50,10,17,156,2652,245,169,705.5,324811,6,16,5.0,12,1.7,5,0.48,3,38,0.0,0,0,38.77,87.95,1,c,0.51,0,18.0
481291,34,8,10,171,1373,231,161,525.05,375919,5,8,4.25,7,1.25,4,0.03,1,38,0.0,0,0,0.0,137.48,1,b,0.35,1,0.0
492962,14,5,5,97,371,129,64,165.77,139242,2,4,2.8,5,1.0,1,0.0,19,38,0.0,0,0,17.02,304.49,0,b,1.0,1,0.0
777557,47,13,37,198,2098,531,264,775.17,553145,15,8,3.62,9,2.85,8,0.21,1,49,0.0,0,0,53.1,113.35,0,c,0.66,0,0.0
221153,11,2,3,37,449,100,60,137.57,104700,3,4,5.5,10,1.5,3,0.0,24,29,0.0,0,0,56.76,189.77,1,b,0.32,1,0.0
472773,16,4,12,80,503,187,29,234.7,171812,3,9,4.0,5,3.0,4,0.31,7,39,2.8,1,0,5.48,203.08,0,b,0.23,1,0.0
114405,54,9,26,304,1771,326,343,812.02,653630,7,17,6.0,20,2.89,12,0.26,3,38,0.0,0,0,42.19,50.89,1,b,0.61,0,0.0
992203,37,16,18,110,1159,468,259,492.37,364715,2,12,2.31,8,1.12,4,0.03,7,47,0.0,0,0,50.02,83.62,0,b,0.6,0,0.0
232795,5,1,4,97,167,31,2,48.1,52587,3,3,5.0,5,4.0,4,0.0,25,48,2.8,1,0,67.6,47.83,0,c,1.0,1,0.0
309834,1,1,0,0,52,1,6,17.27,11017,1,1,1.0,1,0.0,0,0.0,27,33,3.1,1,0,37.62,136.77,0,c,0.9,1,0.0
832063,10,2,2,11,169,47,45,112.97,61496,5,5,5.0,5,1.0,1,0.5,3,40,0.0,0,0,55.23,97.44,1,c,0.22,0,0.0
702231,90,14,31,272,3363,811,317,1089.23,809546,5,11,6.43,11,2.21,6,0.0,12,36,0.0,0,0,36.91,246.34,0,b,0.65,1,0.0
795108,6,2,2,30,226,20,36,46.03,43142,3,3,3.0,4,1.0,2,0.0,23,31,0.0,0,0,27.26,187.19,1,b,0.62,1,0.0
531357,12,2,9,118,724,128,29,149.82,130638,6,5,6.0,7,4.5,6,0.0,27,29,0.0,0,0,28.84,169.11,0,b,0.53,1,0.0
518668,8,3,2,51,401,76,61,124.7,102697,2,5,2.67,4,0.67,2,0.75,2,43,0.0,0,0,45.79,125.99,0,b,0.45,1,0.0
553149,4,1,4,28,190,45,9,47.68,41583,4,4,4.0,4,4.0,4,0.0,25,34,0.0,0,1,32.46,209.98,0,c,0.94,1,0.0
392858,5,1,4,44,153,39,11,56.68,47618,5,3,5.0,5,4.0,4,0.0,28,39,0.0,0,0,55.21,107.87,1,b,0.93,1,0.0
134390,7,3,3,17,166,104,31,74.7,60030,4,2,2.33,4,1.0,2,0.0,22,50,0.0,0,0,30.44,180.84,0,c,0.45,1,0.0
792243,126,14,62,792,9013,1179,546,1767.07,1390340,7,24,9.0,29,4.43,18,0.33,5,41,0.0,0,0,39.73,81.75,1,b,0.52,0,0.0
630647,3,1,0,4,97,27,14,44.57,31022,1,3,3.0,3,0.0,0,0.0,20,49,0.0,0,0,0.0,243.42,0,b,0.53,1,0.0
899606,28,5,15,95,961,195,74,432.47,326982,3,4,5.6,13,3.0,8,1.0,1,43,0.0,0,0,5.0,153.43,1,b,0.76,1,0.0
655956,7,1,0,18,144,21,11,42.08,31202,2,2,7.0,7,0.0,0,0.0,23,44,0.0,0,0,0.0,274.86,1,b,0.52,1,0.0
642494,46,10,29,229,3540,522,112,598.5,442310,4,2,4.6,11,2.9,8,0.0,8,51,0.0,0,0,71.34,101.73,1,c,1.0,0,0.0
620541,41,6,21,109,1230,503,220,621.27,440057,5,11,6.83,13,3.5,7,0.54,2,28,0.0,0,0,45.1,106.18,0,c,0.74,0,0.0
180574,92,22,45,171,1750,543,406,1050.3,3241186,6,28,4.18,12,2.05,6,0.24,1,31,0.0,0,0,35.15,99.08,0,c,0.66,0,7.9
453881,7,3,1,15,246,63,86,120.77,75264,5,4,2.33,4,0.33,1,0.0,13,50,0.0,0,0,30.64,83.01,1,b,0.56,0,0.0
752838,2,1,1,2,34,9,22,38.42,25711,1,1,2.0,2,1.0,0,0.0,25,44,0.0,0,0,36.71,94.21,0,b,0.9,0,0.0
210891,1,1,1,2,7,23,1,8.33,6904,1,1,1.0,1,1.0,1,0.0,21,30,0.0,0,0,19.77,162.89,1,c,0.61,1,0.0
262277,52,17,40,314,1384,654,206,651.42,540511,5,14,3.06,8,2.35,8,0.12,1,50,0.0,0,0,50.17,70.92,1,c,0.54,0,0.0
778220,88,13,37,488,4807,575,468,1319.83,972686,8,17,6.77,22,2.85,7,0.5,1,34,14.8,3,1,24.07,145.85,1,c,0.79,0,6.0
549599,13,2,7,48,854,132,47,163.58,127846,1,5,6.5,7,3.5,4,0.0,27,43,0.0,0,1,21.98,57.01,0,d,0.56,0,0.0
869440,19,2,19,78,575,190,29,236.95,202236,6,6,9.5,18,9.5,17,0.0,14,49,0.0,0,0,33.75,128.74,1,c,0.96,1,0.0
952975,1,1,1,0,15,0,0,6.8,3934,1,1,1.0,1,1.0,1,0.0,11,41,2.8,1,0,75.17,104.41,0,c,0.77,1,0.0
361237,12,6,4,45,274,96,61,120.8,98328,1,1,2.0,6,0.67,2,0.17,7,33,0.0,0,0,51.74,82.26,1,d,0.44,0,0.0
285726,1,1,1,0,19,0,0,6.52,4316,1,1,1.0,1,1.0,1,0.0,11,32,0.0,0,0,80.86,81.57,1,b,0.77,1,0.0
552830,101,17,34,246,1891,964,621,1237.8,1997983,7,15,5.94,19,2.0,5,0.23,1,50,0.0,0,0,62.79,119.04,1,c,0.61,0,2.9
429526,5,2,5,7,75,8,24,64.97,33873,5,4,2.5,4,2.5,4,0.0,23,28,2.7,1,0,46.23,196.92,0,b,0.76,1,0.0
157881,276,28,104,719,14459,1987,1151,3776.45,2373635,6,42,9.86,25,3.71,10,0.32,1,32,51.5,3,1,40.64,79.14,0,d,1.0,0,13.5
925975,41,8,18,177,1743,462,214,677.22,431474,3,7,5.13,11,2.25,3,0.24,4,28,0.0,0,0,52.89,101.7,1,c,0.61,0,0.0
585248,1,1,0,1,22,1,0,4.52,3857,1,1,1.0,1,0.0,0,1.0,4,38,0.0,0,0,25.82,151.31,1,c,0.29,1,0.0
641919,2,1,2,0,23,18,10,25.82,17589,2,2,2.0,2,2.0,2,0.0,11,37,0.0,0,0,54.35,119.93,0,c,0.4,1,0.0
114098,1,1,1,2,20,0,1,4.93,4031,1,1,1.0,1,1.0,1,0.0,9,45,0.0,0,0,50.29,117.23,0,c,0.86,1,0.0
458037,1,1,0,6,35,13,1,11.42,10289,1,1,1.0,1,0.0,0,1.0,2,54,0.0,0,0,33.51,172.21,1,b,1.0,1,0.0
777262,150,25,61,453,6680,1323,580,2160.23,1491929,7,16,6.0,12,2.44,6,0.3,1,41,0.0,0,0,18.1,96.76,0,d,0.63,0,0.0
693834,2,1,1,3,28,3,2,19.08,13182,2,2,2.0,2,1.0,1,0.0,27,29,0.0,0,0,4.35,247.85,0,b,0.0,1,0.0
588394,87,13,37,411,3639,673,429,1287.32,1029502,6,16,6.69,14,2.85,6,0.0,11,32,0.0,0,0,39.62,98.93,0,c,1.0,0,4.3
727200,4,1,3,2,59,59,19,37.62,29567,4,1,4.0,4,3.0,2,0.0,18,55,0.0,0,0,25.77,213.3,1,c,0.02,1,0.0
635222,5,1,5,35,185,43,3,43.07,40716,5,3,5.0,5,5.0,5,1.0,2,50,0.0,0,0,24.0,69.92,0,c,0.58,0,0.0
240408,23,3,21,198,1625,233,35,286.15,236729,7,11,7.67,9,7.0,7,0.0,16,41,0.0,0,0,30.85,311.03,1,c,1.0,1,0.0
111342,15,5,12,123,462,143,41,163.72,137684,8,5,3.0,10,2.4,9,0.93,1,38,0.0,0,0,36.51,161.23,1,c,0.54,1,0.0
223475,4,1,2,6,120,10,19,32.129999999999995,11424,2,3,4.0,4,2.0,1,1.0,1,44,0.0,0,0,36.88,193.02,1,b,0.26,1,0.0
808446,12,7,5,75,662,36,43,144.2,103145,4,10,1.71,4,0.71,1,0.42,1,49,0.0,0,0,21.16,118.05,0,b,0.5,0,0.0
763961,107,20,30,436,3593,660,459,1327.75,927115,7,21,5.35,14,1.5,3,0.3,2,43,0.0,0,1,72.49,77.71,1,c,0.79,0,0.0
700977,2,1,1,4,28,5,10,21.45,13821,2,2,2.0,2,1.0,1,0.0,9,40,0.0,0,0,74.1,86.4,1,b,0.86,0,0.0
414529,74,11,31,488,2062,484,498,979.05,742745,13,5,6.73,16,2.82,6,0.03,1,34,1.1,1,0,54.25,63.24,1,b,0.82,0,0.0
608267,100,11,29,94,4971,568,484,1279.2,591309,7,23,9.09,19,2.64,9,0.47,1,47,0.0,0,0,54.76,91.0,1,b,0.59,0,22.7
312915,12,4,4,57,472,75,42,157.5,129399,2,4,3.0,4,1.0,2,0.0,19,33,2.9,1,0,58.83,111.05,1,c,1.0,0,0.0
484108,2,1,2,7,61,10,2,17.65,15216,2,1,2.0,2,2.0,2,0.0,28,31,3.1,1,0,8.63,207.28,0,b,1.0,1,0.0
479812,78,10,36,220,2882,821,212,1088.12,1004375,4,7,7.8,18,3.6,10,0.03,4,39,0.0,0,0,64.23,69.56,1,b,0.77,1,0.0
964514,1,1,1,17,80,16,0,16.65,14242,1,1,1.0,1,1.0,1,0.0,25,34,0.0,0,0,0.0,239.5,0,d,0.67,1,0.0
979882,3,1,0,4,72,28,16,46.98,27981,3,1,3.0,3,0.0,0,0.0,28,31,0.0,0,0,0.0,146.8,0,c,0.43,1,0.0
769646,15,4,3,89,770,36,40,156.17,145734,1,2,3.75,9,0.75,1,0.0,24,28,3.0,1,0,39.34,142.77,1,c,0.57,1,0.0
224394,1,1,1,2,21,1,0,5.48,4004,1,1,1.0,1,1.0,1,0.0,24,51,0.0,0,0,24.28,250.66,0,b,0.22,1,0.0
174915,1,1,1,1,21,0,1,13.37,0,1,1,1.0,1,1.0,1,1.0,1,47,0.0,0,0,25.78,183.65,0,a,0.12,1,0.0
990079,3,2,1,40,323,25,9,68.13,34616,1,2,1.5,2,0.5,1,0.0,14,41,0.0,0,0,46.37,139.51,1,c,0.29,0,0.0
845047,1,1,1,0,31,1,6,13.85,8393,1,1,1.0,1,1.0,0,0.0,25,36,2.7,1,0,4.48,189.95,1,d,1.0,1,0.0
613005,71,14,27,328,2854,573,202,961.08,729958,7,14,5.07,19,1.93,8,0.0,11,45,0.0,0,0,69.63,46.87,0,b,0.12,0,0.0
633790,4,1,1,3,69,24,16,32.65,24501,3,3,4.0,4,1.0,1,0.0,18,51,0.0,0,0,55.86,188.58,0,c,0.19,1,0.0
792648,32,4,7,125,1894,297,181,487.7,345249,5,9,8.0,12,1.75,3,0.0,23,34,0.0,0,0,7.62,312.93,1,c,0.03,1,0.0
782117,2,1,2,9,33,8,5,19.35,15562,2,2,2.0,2,2.0,2,0.0,10,55,0.0,0,0,32.72,173.81,1,c,0.18,1,0.0
438606,86,11,51,273,4143,952,259,1072.78,705891,10,7,7.82,12,4.64,9,0.35,1,46,16.8,1,1,41.39,78.35,1,c,0.66,0,0.0
683060,9,4,9,16,61,52,39,151.47,81163,5,2,2.25,4,2.25,3,0.0,12,50,0.0,0,0,0.0,110.02,0,c,0.67,0,0.0
211643,21,3,6,73,565,162,121,227.33,189198,3,7,7.0,12,2.0,5,0.0,23,32,0.0,0,0,58.73,123.15,0,d,0.46,0,0.0
176671,12,4,1,31,213,62,108,157.35,114585,4,6,3.0,8,0.25,1,0.0,22,30,0.0,0,0,59.74,111.36,0,c,1.0,0,0.0
350562,238,22,109,1345,11475,1385,1043,3419.85,2774087,5,28,10.82,32,4.95,16,0.04,6,48,0.0,0,1,41.58,57.26,1,c,0.72,0,0.0
499120,2,1,2,29,90,34,12,29.8,21658,2,2,2.0,2,2.0,2,1.0,3,52,0.0,0,0,70.31,178.62,0,c,0.67,1,0.0
670021,7,1,3,1,209,11,42,84.45,46600,2,3,7.0,7,3.0,2,0.0,25,47,0.0,0,0,26.45,101.89,0,c,0.27,1,0.0
438583,68,12,43,652,4848,464,192,970.95,856937,5,30,5.67,13,3.58,9,0.16,4,44,0.0,0,0,23.65,54.14,0,c,0.81,0,0.0
829199,5,1,4,25,134,37,21,48.33,43837,5,4,5.0,5,4.0,4,0.0,11,33,0.0,0,0,8.57,222.94,0,c,0.48,1,0.0
676440,4,2,4,16,119,17,21,47.38,35743,4,4,2.0,3,2.0,3,0.0,21,47,0.0,0,0,13.07,145.48,1,c,0.2,1,0.0
853194,206,27,73,424,4537,1008,1077,2669.43,2019460,7,13,7.63,18,2.7,7,0.25,1,39,0.0,0,0,8.43,160.56,0,c,0.68,0,3.0
839008,8,1,0,12,175,23,9,38.4,32123,2,2,8.0,8,0.0,0,0.0,27,41,0.0,0,0,63.97,123.11,1,b,0.83,0,0.0
501660,1,1,1,0,1,0,1,23.68,13337,1,1,1.0,1,1.0,1,0.0,16,31,0.0,0,0,34.83,285.55,0,c,0.66,1,0.0
579693,268,27,95,1039,13450,1141,830,3702.82,2500248,11,23,9.93,24,3.52,12,0.27,1,37,0.0,0,0,0.0,110.36,1,a,0.85,0,0.0
488465,1,1,1,3,28,7,0,14.23,10510,1,1,1.0,1,1.0,1,0.0,24,30,0.0,0,0,18.37,231.84,0,d,0.67,1,0.0
263755,3,2,3,6,147,33,13,38.62,26346,1,2,1.5,2,1.5,1,0.0,17,31,0.0,0,0,50.96,112.74,0,c,0.67,0,0.0
304747,52,7,12,40,740,227,346,699.87,355536,14,13,7.43,11,1.71,4,0.21,1,45,0.0,0,0,66.44,184.55,1,c,0.22,1,0.0
801761,1,1,1,1,14,0,0,5.03,4164,1,1,1.0,1,1.0,1,0.0,9,30,0.0,0,0,0.0,226.19,0,c,0.7,1,0.0
689250,4,2,4,32,75,20,7,37.45,36451,4,2,2.0,3,2.0,3,0.0,24,48,0.0,0,0,16.58,194.49,1,a,0.74,1,0.0
489126,8,3,2,31,131,21,50,135.93,65428,4,4,2.67,4,0.67,2,0.5,2,31,0.0,0,0,22.87,144.62,1,c,0.5,1,0.0
986078,86,18,27,281,4958,692,315,1007.42,771618,2,4,4.78,10,1.5,5,0.3,2,42,2.9,1,0,108.91,82.22,1,b,0.19,0,0.0
490804,16,4,11,115,1226,96,68,367.23,184745,8,5,4.0,7,2.75,6,0.0,23,30,0.0,0,0,0.0,199.97,0,b,0.65,1,0.0
602730,5,2,2,34,208,42,24,53.75,48633,3,1,2.5,4,1.0,2,0.0,25,42,2.9,1,0,11.47,171.89,1,c,0.84,1,0.0
982599,2,1,2,16,243,30,4,37.98,30129,1,2,2.0,2,2.0,1,1.0,1,30,0.0,0,0,15.27,255.6,1,a,0.66,1,0.0
